date;T;Tmax;Tmin;Rh;Rh_max;Rh_min;solar_radiation_W_m2;Wind;Precipitations;Pressure_mbar
06/04/2017;26.7130416666667;32.536;23.088;89.1916666666667;100;69.1;177.65;0.0941666666666667;5;1003.18333333333
07/04/2017;27.045;34.071;22.585;90.7708333333333;100;65.8;217.125;0.0520833333333333;0.2;1003.3875
08/04/2017;26.7185833333333;31.612;24.315;93.9291666666667;100;74.7;119.725;0.0208333333333333;0.2;1004.45416666667
09/04/2017;26.6939583333333;33.417;22.609;90.4791666666666;100;67.5;171.7125;0.0629166666666667;0.6;1004.60833333333
10/04/2017;26.6955833333333;33.495;22.992;91.2333333333333;100;71.1;158.216666666667;0.08375;0.2;1003.3125
11/04/2017;26.8210833333333;33.992;23.521;91.2416666666667;100;68.3;157.075;0.0520833333333333;0;1002.9125
12/04/2017;26.2434166666667;32.047;23.809;94.025;100;77.4;144.829166666667;0.0941666666666667;0;1003.79583333333
13/04/2017;26.57475;33.6;23.521;92.525;100;72.2;166.8125;0.09375;10.4;1004.7375
14/04/2017;27.2039583333333;33.027;23.184;89.5916666666667;100;69.3;215.3;0.09375;1.2;1004.8125
15/04/2017;27.5695;34.071;24.098;89.8625;100;66.3;247.225;0.1675;9.6;1003.63333333333
16/04/2017;27.2084166666667;34.308;22.8;90.5208333333333;100;70;195.5125;0.2825;0.2;1003.8375
17/04/2017;26.9576666666667;32.458;23.905;92.0625;100;78.8;171.495833333333;0.0733333333333333;3.6;1004.3375
18/04/2017;27.7949166666667;34.624;23.833;89.3208333333333;100;62.8;193.166666666667;0.0625;27.81;1004.42083333333
19/04/2017;26.0299583333333;31.281;22.824;92.9083333333333;100;75.2;153.270833333333;0.2625;75.82;1005.92916666667
20/04/2017;27.5879166666667;34.334;22.8;89.2166666666667;100;64.5;177.383333333333;0.0104166666666667;0;1005.42083333333
21/04/2017;26.450625;33.339;23.93;94.45;100;75.6;115.191666666667;0.0416666666666667;0.4;1004.775
22/04/2017;27.4867916666667;34.255;23.472;87.0166666666667;99;63.9;210.608333333333;0.0833333333333333;0;1004.85833333333
23/04/2017;26.6712916666667;34.545;22.872;90.5166666666667;100;66.3;186.241666666667;0.262083333333333;59.82;1005.46666666667
24/04/2017;26.68225;33.391;22.681;90.9041666666667;100;68.2;196.966666666667;0.0625;3;1005.5
25/04/2017;26.1437916666667;31.893;23.472;94.0041666666667;100;74.6;175.616666666667;0.178333333333333;49.21;1005.19166666667
26/04/2017;27.47075;34.019;23.424;88.7833333333333;100;62.9;202.483333333333;0.0941666666666667;9.8;1004.6125
27/04/2017;26.9474166666667;34.36;23.184;89.55;100;64.2;172.175;0.125416666666667;11.4;1004.86666666667
28/04/2017;27.0539583333333;33.105;23.761;89.85;100;70;156.9125;0.146666666666667;1.2;1005.05833333333
29/04/2017;26.3490416666667;32.536;23.737;92.8416666666667;100;73;184.620833333333;0.147083333333333;0.8;1005.85416666667
30/04/2017;27.1972083333333;33.94;22.274;88.9458333333333;100;67.8;187.541666666667;0.0208333333333333;0;1005.725
01/05/2017;28.061;33.992;22.968;88.2541666666667;100;65.4;198.320833333333;0.0208333333333333;0;1004.82083333333
02/05/2017;27.0282916666667;33.809;23.304;91.8375;100;73.8;165.295833333333;0.115416666666667;10.8;1005.30833333333
03/05/2017;26.9421666666667;33.783;22.705;91.9666666666667;100;71.5;153.633333333333;0.0208333333333333;0;1005.14583333333
04/05/2017;27.1201666666667;33.835;23.641;91.2458333333334;100;69.1;120.975;0.156666666666667;9.2;1005.35833333333
05/05/2017;25.9830416666667;31.052;23.4;95.2083333333333;100;81.1;107.691666666667;0.0833333333333333;0.4;1006.05833333333
06/05/2017;25.7775;30.874;23.112;94.4416666666667;100;76;91.7583333333333;0.177916666666667;23;1006.61666666667
07/05/2017;26.0885416666667;33.183;22.537;91.6875;100;71.9;175.454166666667;0.28375;0.2;1006.20416666667
08/05/2017;26.9550416666667;34.334;22.92;91.475;100;70.4;194.9875;0.0104166666666667;0;1005.14166666667
09/05/2017;26.9259166666667;34.202;23.978;93.5708333333333;100;70.1;191.9125;0.0316666666666667;0.2;1003.775
10/05/2017;27.298;33.287;23.905;93.5125;100;75.4;139.775;0.0520833333333333;0;1003.86666666667
11/05/2017;26.760875;33.157;23.064;92.3833333333333;100;74.2;201.604166666667;0.23;15.2;1004.48333333333
12/05/2017;27.183125;34.704;23.93;91.4875;100;70.5;203.733333333333;0.0729166666666667;6.8;1004.325
13/05/2017;27.9330416666667;33.235;24.146;88.3333333333333;100;68.3;195.5625;0.0625;0.2;1003.41666666667
14/05/2017;25.4674166666667;30.925;22.609;95.4041666666667;100;76;110.5625;0.156666666666667;43.01;1004.47916666667
15/05/2017;26.5092083333333;31.714;23.16;93.05;100;75.7;136.5;0.0416666666666667;0;1003.27916666667
16/05/2017;27.6759583333333;33.053;23.545;90.7458333333333;100;72.8;198.2625;0.0625;0;1002.71666666667
17/05/2017;26.5077916666667;31.689;24.002;93.5916666666667;100;73.8;144;0.14625;5;1003.96666666667
18/05/2017;27.6378333333333;32.691;23.857;90.9416666666667;100;75.1;202.4375;0.0833333333333333;0.2;1004.24166666667
19/05/2017;27.2624583333333;31.791;24.823;93.75;100;78.7;150.929166666667;0.115833333333333;0;1004.27083333333
20/05/2017;27.7597083333333;35.155;24.436;91.125;100;68.6;192.4375;0.146666666666667;7.8;1002.73333333333
21/05/2017;25.6570833333333;31.433;23.665;95.4791666666667;100;78.2;109.466666666667;0.08375;36.2;1003.0125
22/05/2017;26.879875;32.536;23.088;91.3458333333333;100;73.5;157.179166666667;0.135833333333333;0;1003.74166666667
23/05/2017;26.7290833333333;32.227;23.857;92.5791666666667;100;75.9;207.020833333333;0.13625;0;1004.3375
24/05/2017;25.884125;32.073;23.737;96.2708333333333;100;81.1;88.325;0.135416666666667;19.4;1004.21666666667
25/05/2017;26.193125;31.842;24.291;96.3083333333333;100;81.5;112.179166666667;0.104583333333333;3.4;1004.16666666667
26/05/2017;27.6538333333333;33.443;23.304;90.6125;100;71.5;191.55;0.114583333333333;0;1003.22916666667
27/05/2017;27.0129166666667;31.586;25.162;94.825;100;78;99.575;0.0416666666666667;0;1002.86666666667
28/05/2017;27.4630833333333;34.572;24.388;91.4333333333333;100;68.2;137.379166666667;0.0625;0.2;1002.43333333333
29/05/2017;25.5914166666667;30.268;23.93;96.7833333333333;100;81.2;93.1625;0.0104166666666667;8.6;1004.0625
30/05/2017;27.2667916666667;33.339;23.689;92.5;100;73;142.229166666667;0.0208333333333333;0;1004.21666666667
31/05/2017;26.946375;31.689;24.291;93.7833333333333;100;77.3;110.920833333333;0.0625;0.6;1004.12083333333
01/06/2017;26.515625;33.053;24.557;95.9458333333333;100;75.3;133.995833333333;0.0941666666666667;14.4;1004.3375
02/06/2017;25.6267916666667;29.04;24.219;95.525;100;85.7;95.4541666666666;0.399166666666667;5.6;1005.95416666667
03/06/2017;25.5502916666667;29.29;23.641;96.1333333333333;100;86.4;95.7166666666666;0.0104166666666667;5.2;1006.375
04/06/2017;26.3003333333333;31.026;23.93;95.1416666666667;100;78.1;95.4041666666666;0;0.2;1005.37916666667
05/06/2017;27.687125;34.229;22.753;88.3083333333333;100;66.2;197.233333333333;0.0520833333333333;0;1004.30416666667
06/06/2017;27.7049166666667;34.545;23.184;89;100;64.6;217.333333333333;0.03125;0;1004.59166666667
07/06/2017;27.9070416666667;35.075;22.92;88.0791666666667;100;58.9;194.779166666667;0.03125;0;1004.4
08/06/2017;27.7128333333333;35.448;23.448;89.9166666666666;100;66.2;137.804166666667;0.0416666666666667;0;1004.275
09/06/2017;28.1351666666667;34.176;23.497;88.2333333333333;100;66.4;199;0.09375;0;1003.70416666667
10/06/2017;27.815375;33.966;23.905;89.475;100;67.5;165.095833333333;0.0629166666666667;0;1004.49166666667
11/06/2017;27.5343333333333;34.387;23.016;88.9916666666667;100;59.9;177.225;0.03125;0;1004.54166666667
12/06/2017;27.1670833333333;33.783;22.776;89.6416666666667;100;65.4;163.691666666667;0.388333333333333;27.81;1005.00416666667
13/06/2017;24.6065;27.974;22.513;95.8708333333333;100;83.7;95.6208333333333;0.0208333333333333;1.4;1006.64166666667
14/06/2017;26.53575;33.053;22.944;92.0166666666667;100;70.9;165.35;0.03125;0;1005.97916666667
15/06/2017;27.6917916666667;34.387;22.25;86.5958333333333;100;60.1;185.0875;0.0625;0;1004.70416666667
16/06/2017;25.41525;30.041;23.352;96.1875;100;83.1;80.875;0.0841666666666667;32.01;1005.22916666667
17/06/2017;26.7949166666667;32.458;23.088;91.75;100;71.5;138.108333333333;0.167083333333333;0.2;1004.0625
18/06/2017;26.4412083333333;31.026;24.146;93.5083333333333;100;76.2;131.391666666667;0.0625;14.4;1003.475
19/06/2017;24.5118333333333;28.965;23.184;98.4708333333333;100;86.8;43.0541666666666;0.0208333333333333;16.2;1004.6375
20/06/2017;25.55325;32.175;22.202;93.2791666666667;100;69.2;141.2375;0.115416666666667;3;1004.55
21/06/2017;26.535375;32.872;23.064;90.65;100;70.9;163.991666666667;0.0520833333333333;1;1004.89166666667
22/06/2017;26.328875;32.872;22.369;90.5125;100;67.2;148.270833333333;0.0520833333333333;0;1004.775
23/06/2017;26.958875;33.652;23.737;91.6166666666667;100;71.4;142.329166666667;0.0625;0;1003.6625
24/06/2017;24.9560416666667;30.672;22.321;95.15;100;78.5;113.945833333333;0.0833333333333333;19.6;1004.1125
25/06/2017;25.9375;33.313;22.321;92.7;100;70.4;181.441666666667;0.0208333333333333;0;1004.16666666667
26/06/2017;26.3570833333333;33.783;21.987;91.9;100;70.7;168.6875;0.0416666666666667;0;1004.72083333333
27/06/2017;25.19875;29.74;22.992;95.325;100;83.5;106.341666666667;0.199166666666667;0.4;1005.76666666667
28/06/2017;26.0365;32.201;22.561;92.4208333333333;100;71.7;125.245833333333;0.0208333333333333;0;1005.51666666667
29/06/2017;26.9559166666667;34.969;21.795;89.7333333333333;100;67.3;135.820833333333;0.0629166666666667;0;1004.41666666667
30/06/2017;26.7052083333333;32.613;22.321;88.75;100;65.4;183.6875;0.0625;0;1004.0125
01/07/2017;25.1951666666667;30.874;21.7;94.6708333333333;100;76.6;92.5333333333333;0.147083333333333;6.6;1005.025
02/07/2017;25.8417916666667;33.131;21.294;91.7416666666667;100;70.7;204.3625;0.0833333333333333;4.4;1004.425
03/07/2017;26.7733333333333;33.992;22.226;91.2708333333333;100;68.5;152.225;0.0416666666666667;0;1004.3125
04/07/2017;26.7525416666667;32.227;22.944;93.4166666666667;100;77.9;148.216666666667;0.0729166666666667;0;1004.99166666667
05/07/2017;26.279625;33.287;23.545;93.2;100;71.9;186.129166666667;0.146666666666667;8.8;1005.02916666667
06/07/2017;24.8412916666667;29.065;22.537;97.4125;100;87.1;75.5583333333333;0.0941666666666667;2;1005.5625
07/07/2017;24.294;27.038;22.537;97.6583333333333;100;91.1;62.9083333333333;0;7.4;1005.74583333333
08/07/2017;26.735625;32.794;22.321;90.0916666666667;100;69.4;189.254166666667;0.03125;0;1005.55416666667
09/07/2017;26.4175416666667;33.678;23.376;92.8375;100;71.6;108.320833333333;0.03125;4.8;1005.20833333333
10/07/2017;25.6294166666667;31.586;23.304;95.55;100;80.2;112.591666666667;0.0420833333333333;12.4;1005.32916666667
11/07/2017;24.7725833333333;29.19;22.058;96.05;100;83;83.6833333333333;0.0104166666666667;62.21;1006.0375
12/07/2017;25.8502916666667;31.714;22.681;93.025;100;74.6;147.541666666667;0.135833333333333;9;1005.85
13/07/2017;26.477375;31.586;23.472;95.6041666666667;100;79.4;138.583333333333;0.03125;9;1004.86666666667
14/07/2017;25.97025;31.586;23.521;96.2708333333333;100;80.7;116.033333333333;0.0729166666666667;28.6;1004.44166666667
15/07/2017;24.67575;26.867;23.136;98.8083333333333;100;94.2;68.375;0.0104166666666667;7.4;1004.7125
16/07/2017;24.4267916666667;27.481;23.256;97.0083333333333;100;87.1;82.5916666666666;0.0208333333333333;5.2;1005.31666666667
17/07/2017;26.06075;31.408;22.8;92.1583333333333;100;73.7;167.070833333333;0.03125;1.6;1004.3625
18/07/2017;25.3395833333333;30.293;21.318;94.7208333333333;100;81.5;108.633333333333;0.146666666666667;31.41;1006.2
19/07/2017;23.6200416666667;28.072;21.27;96.175;100;85.4;96.3416666666666;0.0104166666666667;2.2;1005.72916666667
20/07/2017;26.6571666666667;34.15;21.509;88.0791666666667;100;61.2;211.1375;0.0104166666666667;0;1004.7125
21/07/2017;26.3885;32.742;21.652;90.2291666666667;100;66.8;175.508333333333;0.0104166666666667;0;1005.54166666667
22/07/2017;26.3980833333333;33.027;21.891;89.7125;100;66.5;165.666666666667;0.0420833333333333;0;1005.275
23/07/2017;26.45775;33.261;22.417;90.65;100;71.9;144.933333333333;0;0;1004.725
24/07/2017;25.9230416666667;32.253;22.058;90.4416666666667;100;71.8;178.525;0.0520833333333333;0;1004.53333333333
25/07/2017;25.5687083333333;32.021;20.388;87.9541666666667;100;61.3;164.1;0.135833333333333;0;1003.97083333333
26/07/2017;26.190625;33.548;20.698;88.8333333333333;100;63.9;203.841666666667;0.0416666666666667;0;1003.69166666667
27/07/2017;27.1882916666667;33.861;22.489;88.5916666666667;100;64.6;187.5375;0.125416666666667;0;1004.22083333333
28/07/2017;25.7204583333333;29.966;23.4;94.4125;100;78.9;95.8208333333333;0;0.2;1005.47916666667
29/07/2017;27.2044166666667;32.587;23.16;90.3208333333333;100;69.1;152.641666666667;0.0208333333333333;0;1005.09583333333
30/07/2017;27.4807083333333;34.176;23.833;89.6708333333333;100;69.7;148.7375;0.125;0;1004.2125
31/07/2017;26.77175;32.021;23.112;91.0083333333333;100;73.9;149.054166666667;0.146666666666667;0;1004.39583333333
01/08/2017;25.8963333333333;29.966;22.274;89.95;99.3;74.8;109.575;0.177916666666667;0;1005.92083333333
02/08/2017;25.3975833333333;30.394;22.011;92.5875;100;76.4;115.920833333333;0.08375;1.2;1005.60416666667
03/08/2017;25.7464166666667;31.51;24.002;94.975;100;79.5;104.4125;0.0733333333333333;3.2;1004.92083333333
04/08/2017;26.4332083333333;31.433;23.545;91.4125;100;74.1;155.254166666667;0.135833333333333;0;1004.27916666667
05/08/2017;26.3575833333333;30.824;23.737;92.8666666666667;100;76.8;93.3208333333333;0.0629166666666667;0;1004.02083333333
06/08/2017;26.8624583333333;32.175;24.195;92.1791666666667;100;73.4;136.291666666667;0.03125;1.2;1004.37083333333
07/08/2017;26.6364166666667;30.52;24.098;92.675;100;79.7;154.204166666667;0.18875;2.2;1005.3875
08/08/2017;25.2629166666667;31.382;23.304;95.7583333333333;100;78.8;113.6375;0.0104166666666667;44.4;1006.37916666667
09/08/2017;26.6753333333333;32.047;23.328;91.8833333333333;100;76.8;170.720833333333;0.0208333333333333;0.2;1005.7875
10/08/2017;26.9535833333333;32.124;23.256;90.7041666666667;100;70.1;143.208333333333;0.157083333333333;5.6;1004.62083333333
11/08/2017;24.9685833333333;27.014;23.328;97.9791666666666;100;91.5;63.8958333333333;0.115416666666667;48.61;1004.87916666667
12/08/2017;25.6045;31.51;23.521;95.7291666666667;100;77.9;150.7125;0.0520833333333333;3.6;1005.72083333333
13/08/2017;26.6469166666667;33.053;23.088;91.4041666666667;100;71.8;211.1875;0.0520833333333333;3.6;1005.0875
14/08/2017;26.0102916666667;31.689;22.848;93.1083333333333;100;73.8;140.879166666667;0.0941666666666667;2.4;1005.47083333333
15/08/2017;25.2537083333333;29.54;22.345;93.3708333333333;100;75.9;108.583333333333;0.0416666666666667;0.8;1004.90416666667
16/08/2017;25.7972083333333;30.798;22.537;90.2208333333333;100;69.5;154.729166666667;0.0625;0;1003.5875
17/08/2017;24.67;27.727;22.8;96.2291666666667;100;88;95.5083333333333;0.03125;19;1004.20416666667
18/08/2017;25.9235416666667;30.419;22.824;92.6708333333333;100;79.2;143.166666666667;0.03125;0;1004.87083333333
19/08/2017;25.35575;29.991;22.681;93.7791666666667;100;82;125.404166666667;0.0104166666666667;0.4;1005.2125
20/08/2017;25.6424166666667;31.153;22.154;94.7666666666667;100;76.6;113.841666666667;0.104583333333333;22;1003.45416666667
21/08/2017;27.0789166666667;33.209;24.05;89.3666666666667;100;68.1;157.233333333333;0.0208333333333333;0;1002.85
22/08/2017;24.95375;27.407;23.617;96.7958333333333;100;91.2;73.8458333333333;0.0420833333333333;16.8;1004.32083333333
23/08/2017;26.2979583333333;32.691;23.472;92.3708333333333;100;75.4;167.333333333333;0.03125;0;1004.56666666667
24/08/2017;27.0876666666667;32.562;23.593;91.625;100;73.1;165.25;0.0416666666666667;1.8;1003.675
25/08/2017;25.3827083333333;30.925;22.824;96.2125;100;79.8;92.75;0.189166666666667;21.2;1003.87916666667
26/08/2017;25.6595833333333;30.849;22.657;93.275;100;75.6;124.729166666667;0.08375;0.4;1003.25833333333
27/08/2017;25.6661666666667;31.052;21.867;91.6166666666667;100;75.1;133.579166666667;0.03125;0;1002.70833333333
28/08/2017;26.88725;32.407;23.689;91.6541666666667;100;72.9;155.354166666667;0.0208333333333333;14.4;1002.76666666667
29/08/2017;25.9418333333333;31.281;23.713;95.1916666666667;100;79.1;117.6375;0.13625;14.4;1003.94583333333
30/08/2017;26.3099166666667;31.586;23.424;92.7833333333333;100;75.6;134.316666666667;0.0416666666666667;3.2;1004.92916666667
31/08/2017;26.6720416666667;32.846;22.106;86.6083333333333;100;59.7;231.241666666667;0.135416666666667;0;1005.02083333333
01/09/2017;26.6485;33.861;21.581;87.7583333333333;100;63;189.833333333333;0.0520833333333333;0;1004.7625
02/09/2017;25.9589583333333;31.586;23.376;94.1541666666667;100;76.2;151.554166666667;0.09375;36.4;1004.8375
03/09/2017;26.322875;30.419;23.833;94.4041666666666;100;83.3;114.516666666667;0.03125;2.4;1005.00833333333
04/09/2017;26.7025833333333;33.209;24.267;92.7375;100;70;163.795833333333;0.115;2.8;1004.6375
05/09/2017;27.411875;32.872;23.93;89.55;100;68.1;178.475;0.0208333333333333;0.2;1004.0625
06/09/2017;26.553875;31.893;23.905;92.0666666666667;100;73.8;145.6125;0.0104166666666667;1;1004.24583333333
07/09/2017;27.3781666666667;32.536;24.05;89.4458333333334;100;68.6;153.845833333333;0.0729166666666667;0;1004.44166666667
08/09/2017;27.8022083333333;33.626;24.171;89.5958333333333;100;67.9;171.391666666667;0.0941666666666667;0.6;1003.925
09/09/2017;28.07325;33.365;24.46;87.5041666666667;100;64.2;169.733333333333;0.0625;0.2;1002.7875
10/09/2017;27.4976666666667;32.639;24.267;88.75;99.9;71.1;166.441666666667;0.157083333333333;0;1003.78333333333
11/09/2017;26.5549166666667;31.612;23.761;92.9291666666667;100;76.8;113.995833333333;0.0520833333333333;3.4;1004.39583333333
12/09/2017;27.023375;32.021;23.497;89.3625;100;71.2;185.566666666667;0.167916666666667;0;1004.5875
13/09/2017;24.709125;27.112;22.441;97.0791666666667;100;88.6;64.2541666666666;0.03125;10.6;1005.55833333333
14/09/2017;26.9962083333333;33.469;23.857;91.5583333333333;100;70.3;140.145833333333;0.03125;0;1004.45
15/09/2017;27.68075;33.131;23.472;89.5833333333333;100;72.6;207.9625;0.157083333333333;0.4;1003.2875
16/09/2017;26.5815;32.562;22.824;93.7583333333333;100;79.1;123.0125;0.0625;44.21;1004.24583333333
17/09/2017;24.7514166666667;30.849;22.058;96.4166666666667;100;79.3;123.058333333333;0.1575;64.6;1006.68333333333
18/09/2017;25.6194166666667;31.23;22.585;91.4583333333333;100;70;161.754166666667;0.135416666666667;0.6;1007.67083333333
19/09/2017;26.4964166666667;33.079;21.509;87.2041666666667;100;65.2;220.3;0.0629166666666667;0;1005.62083333333
20/09/2017;25.6816666666667;32.768;20.055;87.1708333333333;100;58.7;209.204166666667;0.09375;0;1005.13333333333
21/09/2017;26.8799166666667;34.202;21.915;85.4541666666667;100;59.2;186.595833333334;0.115;0;1004.34583333333
22/09/2017;26.2693333333333;33.443;23.304;91.1625;100;68.9;171.341666666667;0.135833333333333;7.4;1004.59166666667
23/09/2017;26.5515833333333;34.466;22.896;90.4875;100;69.2;157.4875;0.125416666666667;2.8;1004.9125
24/09/2017;25.7715;30.925;22.274;91.9083333333334;100;73.4;169.725;0;7.4;1004.99166666667
25/09/2017;27.543125;33.809;23.4;89.4291666666667;100;65.3;207.541666666667;0.0208333333333333;0;1003.83333333333
26/09/2017;28.4559583333333;34.995;22.92;88.1291666666667;100;65.9;231.445833333333;0.125416666666667;19.2;1003.74583333333
27/09/2017;24.78875;28.816;22.465;95.9;100;80;88.95;0.125416666666667;40.6;1005.72083333333
28/09/2017;27.2657916666667;34.019;23.04;87.1208333333334;100;61.6;262.379166666667;0.22;1.4;1005.125
29/09/2017;27.2344166666667;34.15;22.896;88.4375;100;64.4;196.1875;0.0208333333333333;0.2;1004.725
30/09/2017;27.940625;35.075;22.968;87.4541666666667;100;61.7;227.120833333333;0.03125;0;1004.6375
01/10/2017;25.1190416666667;28.468;23.545;96.55;100;87.7;69.9958333333333;0.08375;1.2;1005.075
02/10/2017;27.3758333333333;33.704;20.96;87.325;100;65.8;183.633333333333;0.0629166666666667;22.8;1003.47083333333
03/10/2017;25.4712916666667;31.128;21.056;95.0125;100;78.4;147.904166666667;0.0520833333333333;30.6;1004.39583333333
04/10/2017;27.022125;33.548;22.92;88.4416666666667;100;65.3;196.083333333333;0.0625;7.8;1005.0625
05/10/2017;26.727125;32.742;22.848;89.8958333333334;100;72;198.108333333333;0.08375;18.4;1004.65833333333
06/10/2017;27.351;33.469;23.208;90.9291666666667;100;68.6;217.741666666667;0.0729166666666667;0.2;1003.39583333333
07/10/2017;25.8945416666667;30.976;23.497;96.6458333333333;100;86.5;98.7458333333333;0.1675;2;1003.06666666667
08/10/2017;26.5084583333333;33.105;23.04;91.5666666666667;100;68.2;124.570833333333;0.03125;10.4;1002.77083333333
09/10/2017;25.9396666666667;29.765;23.881;96.2208333333333;100;85.3;69.4083333333333;0.0520833333333333;8.4;1002.11666666667
10/10/2017;26.5627083333333;32.768;24.026;93.3875;100;74.7;140.295833333333;0.167916666666667;14.4;1001.4625
11/10/2017;27.1156666666667;34.519;23.617;92.5625;100;68.9;162.483333333333;0.0941666666666667;2.8;1001.57916666667
12/10/2017;25.6068333333333;30.849;23.16;96.1791666666667;100;81.6;107.179166666667;0.156666666666667;138.22;1003.17916666667
13/10/2017;26.8278333333333;33.914;22.848;91.2166666666667;100;68.6;222.641666666667;0.104166666666667;3.8;1002.75416666667
14/10/2017;26.426375;33.209;23.569;93.2833333333333;100;71.7;180.25;0.167083333333333;2.2;1002.625
15/10/2017;26.8120416666667;31.868;22.465;92.2833333333333;100;75;147.591666666667;0.0208333333333333;0;1002.80416666667
16/10/2017;25.8659583333333;32.846;21.867;92.6416666666667;100;69;146.4375;0.115416666666667;42.21;1004.06666666667
17/10/2017;25.65875;33.053;22.082;92.1791666666667;100;68.3;174.991666666667;0.156666666666667;0.2;1003.97916666667
18/10/2017;27.5211666666667;33.574;22.489;86.1625;100;64.8;221.2375;0.156666666666667;4.6;1003.7125
19/10/2017;27.44625;34.466;22.034;86.2291666666667;100;62.5;226.6;0.114583333333333;0.2;1004.675
20/10/2017;27.0035833333333;35.288;22.944;87.6375;99.4;61.2;169.204166666667;0.188333333333333;0;1006.2625
21/10/2017;27.8195833333333;34.413;22.681;87.075;100;61.7;234.208333333333;0.115;0;1005.75833333333
22/10/2017;27.6740416666667;35.262;23.256;87.8291666666667;100;63.5;187.595833333333;0.105;0;1005.12916666667
23/10/2017;27.6620416666667;33.94;22.345;85.9833333333333;100;61.2;231.241666666667;0.0520833333333333;0;1004.8
24/10/2017;26.3541666666667;31.052;23.136;91.8625;100;76.7;130.0875;0.0625;9.8;1006.45833333333
25/10/2017;27.96325;35.636;23.04;87.0833333333333;100;59.1;233.008333333333;0.0208333333333333;0;1006.09583333333
26/10/2017;27.0321666666667;33.652;23.232;90.5416666666667;100;66.5;159.575;0.1575;2.2;1005.3375
27/10/2017;27.347625;33.861;23.28;88.5;100;61.5;189.566666666667;0.178333333333333;14;1004.29166666667
28/10/2017;27.220875;34.308;22.609;88.5333333333333;100;61.9;221.233333333333;0.19875;45.41;1003.6
29/10/2017;26.1155416666667;32.098;22.944;92.7625;100;72.9;144.2;0.0525;7;1004.35416666667
30/10/2017;26.5635416666667;33.027;23.4;91.525;100;71.7;152.745833333333;0.177916666666667;53.21;1003.55833333333
31/10/2017;25.9889583333333;33.131;23.328;93.6;100;71.2;149.1;0.13625;32.01;1002.95416666667
01/11/2017;25.7585833333333;30.621;23.04;96.1333333333334;100;85.2;105.35;0.0208333333333333;0.2;1003.325
02/11/2017;27.0531666666667;33.73;23.376;88.925;100;63.7;204.566666666667;0.135833333333333;0.6;1002.17916666667
03/11/2017;26.897375;32.717;23.785;91.8583333333333;100;71.7;190.091666666667;0.0733333333333333;7.2;1001.25833333333
04/11/2017;26.0640833333333;33.027;23.665;93.8916666666667;100;72.8;146.708333333333;0.0316666666666667;4.8;1001.83333333333
05/11/2017;26.6797916666667;31.97;23.28;91.6333333333333;100;72.2;200.658333333333;0.135416666666667;0.2;1002.35416666667
06/11/2017;27.584125;33.783;23.04;89.9916666666667;100;68.9;167.229166666667;0.125833333333333;7.4;1001.80833333333
07/11/2017;25.9349166666667;30.571;23.304;93.7458333333333;100;78.3;106.55;0.0416666666666667;0.2;1002.77916666667
08/11/2017;27.65325;34.783;23.93;88.5416666666667;100;62.5;240.983333333333;0.1675;0.2;1001.90833333333
09/11/2017;26.1835;32.484;23.497;92.6458333333333;100;68.8;108.7375;0.21;2.2;1002.69166666667
10/11/2017;27.185125;33.94;21.939;88.2791666666667;100;65.2;177.483333333333;0.03125;0;1003.10416666667
11/11/2017;27.2777083333333;32.872;22.753;89.7791666666667;100;70.6;157.070833333333;0;0;1003.225
12/11/2017;26.0279166666667;29.966;23.4;95.0666666666667;100;86.2;96.975;0.0208333333333333;0.2;1003.16666666667
13/11/2017;26.7394583333333;32.15;23.737;90.0583333333333;100;69.9;155.979166666667;0.104583333333333;0;1003.1375
14/11/2017;27.2892083333333;33.313;23.088;89.7541666666667;100;68;199.366666666667;0.0416666666666667;0.2;1003.3125
15/11/2017;25.7941666666667;29.916;23.665;94.15;100;80.2;130.454166666667;0.43;24;1004.22916666667
16/11/2017;27.5835833333333;33.757;22.753;86.0375;100;61.9;247.75;0.28375;0.6;1003.39583333333
17/11/2017;27.88225;34.176;23.4;86.625;100;60.2;235.191666666667;0.29375;7;1002.5125
18/11/2017;26.8343333333333;31.026;23.593;91.6833333333333;100;71.3;141.1875;0.367083333333333;0.6;1002.69166666667
19/11/2017;26.5487916666667;31.893;23.521;92.5291666666667;100;71.9;154.570833333333;0.135833333333333;4.4;1002.74166666667
20/11/2017;27.1310416666667;33.73;23.112;88.3;100;67.3;207.179166666667;0.28375;2;1003.13333333333
21/11/2017;26.8394583333333;32.846;23.472;89.2208333333333;100;68.2;165.358333333333;0.135833333333333;0.2;1002.67083333333
22/11/2017;27.242625;34.704;22.561;88.2;100;57.7;184.254166666667;0.0729166666666667;4.2;1001.17916666667
23/11/2017;25.874;33.391;22.92;93.4333333333333;100;73.2;134.054166666667;0.105;36.2;1001.32916666667
24/11/2017;25.9550833333333;32.355;22.369;94.3958333333334;100;76.1;134.420833333333;0.0520833333333333;5.2;1002.4875
25/11/2017;26.7166666666667;34.545;23.232;90.7;100;64.6;194.045833333333;0.282916666666667;18.6;1002.99166666667
26/11/2017;26.243375;33.235;23.304;92.6708333333333;100;72.3;152.5875;0.14625;5.2;1002.50416666667
27/11/2017;25.220875;31.561;23.28;96.3916666666667;100;79.3;117.329166666667;0.157083333333333;18.2;1001.52083333333
28/11/2017;26.4930833333333;32.098;22.082;90.6125;100;73.1;168.425;0.251666666666667;0;1001.3125
